systemNumber,Production date,prod_date_primary,start_year,end_year,midpoint_year,date_parse_status
O128963,1859,1859,1859.0,1859.0,1859.0,parsed_ad_single
O93208,1300-1325,1300-1325,1300.0,1325.0,1312.0,parsed_ad_range
O77818,ca. 1738,1738,1738.0,1738.0,1738.0,parsed_ad_single
O96201,ca. 1550,1550,1550.0,1550.0,1550.0,parsed_ad_single
O8865,ca. 1789,1789,1789.0,1789.0,1789.0,parsed_ad_single
O151873,1681,1681,1681.0,1681.0,1681.0,parsed_ad_single
O101075,2002,2002,2002.0,2002.0,2002.0,parsed_ad_single
O96519,1550-1580,1550-1580,1550.0,1580.0,1565.0,parsed_ad_range
O92548,late 10th century,10th c,901.0,1000.0,950.0,parsed_century_single
O96343,1510-1520,1510-1520,1510.0,1520.0,1515.0,parsed_ad_range
O92731,ca. 800,800,800.0,800.0,800.0,parsed_ad_single
O12517,Second half of the Fifteenth century,second half of the fifteenth c,,,,unparsed_century
O106988,ca. 1650,1650,1650.0,1650.0,1650.0,parsed_ad_single
O12523,3rd quarter 15th century,3rd quarter 15th c,201.0,300.0,250.0,parsed_century_single
O12514,Second half of the 15th century,second half of the 15th c,1401.0,1500.0,1450.0,parsed_century_single
O117869,1081-1118,1081-1118,1081.0,1118.0,1100.0,parsed_ad_range
O92605,mid 10th century to second half 10th century,mid 10th c to second half 10th c,901.0,1000.0,950.0,parsed_century_single
O119344,1480-1500,1480-1500,1480.0,1500.0,1490.0,parsed_ad_range
O198176,ca.1650,1650,1650.0,1650.0,1650.0,parsed_ad_single
O129351,first half of 11th century,first half of 11th c,1001.0,1100.0,1050.0,parsed_century_single
O88284,1300-1325,1300-1325,1300.0,1325.0,1312.0,parsed_ad_range
O71875,ca. 1510,1510,1510.0,1510.0,1510.0,parsed_ad_single
O111822,ca. 545,545,545.0,545.0,545.0,parsed_ad_single
O93895,1475-1500,1475-1500,1475.0,1500.0,1488.0,parsed_ad_range
O40751,4th quarter 15th century,4th quarter 15th c,301.0,400.0,350.0,parsed_century_single
O40815,1403-1424,1403-1424,1403.0,1424.0,1414.0,parsed_ad_range
O96292,ca. 1160-1180,1160-1180,1160.0,1180.0,1170.0,parsed_ad_range
O40754,after 1422,1422,1422.0,1422.0,1422.0,parsed_ad_single
O88288,ca. 870-880,870-880,870.0,880.0,875.0,parsed_ad_range
O118316,1118-ca. 1122,1118-1122,1118.0,1122.0,1120.0,parsed_ad_range
O125181,ca. 1500,1500,1500.0,1500.0,1500.0,parsed_ad_single
O41591,3rd quarter 15th century,3rd quarter 15th c,201.0,300.0,250.0,parsed_century_single
O93426,ca. 1426-30,1426-30,1426.0,30.0,728.0,parsed_ad_range
O16291,1315-36,1315-36,1315.0,36.0,676.0,parsed_ad_range
O16282,1450-1475,1450-1475,1450.0,1475.0,1462.0,parsed_ad_range
O12516,second half 15th century,second half 15th c,1401.0,1500.0,1450.0,parsed_century_single
O130103,ca. 980-1000,980-1000,980.0,1000.0,990.0,parsed_ad_range
O40831,mid 14th century,mid 14th c,1301.0,1400.0,1350.0,parsed_century_single
O92728,ca. 800,800,800.0,800.0,800.0,parsed_ad_single
O95091,ca. 1760 - ca. 1790,1760-1790,1760.0,1790.0,1775.0,parsed_ad_range
O41589,Second half fifteenth century,second half fifteenth c,,,,unparsed_century
O70273,ca. 1476,1476,1476.0,1476.0,1476.0,parsed_ad_single
O96868,1600-1610,1600-1610,1600.0,1610.0,1605.0,parsed_ad_range
O347710,ca. 1660 - ca. 1665,1660-1665,1660.0,1665.0,1662.0,parsed_ad_range
O1247691,1680-1700,1680-1700,1680.0,1700.0,1690.0,parsed_ad_range
O93054,1935,1935,1935.0,1935.0,1935.0,parsed_ad_single
O114820,ca. 1483-1490,1483-1490,1483.0,1490.0,1486.0,parsed_ad_range
O100196,ca. 1745-ca. 1750,1745-1750,1745.0,1750.0,1748.0,parsed_ad_range
O1798949,2024,2024,2024.0,2024.0,2024.0,parsed_ad_single
O128364,ca. 1894,1894,1894.0,1894.0,1894.0,parsed_ad_single
O128243,ca. 1864,1864,1864.0,1864.0,1864.0,parsed_ad_single
O40948,ca. 1862,1862,1862.0,1862.0,1862.0,parsed_ad_single
O40891,ca. 1893,1893,1893.0,1893.0,1893.0,parsed_ad_single
O96525,ca. 1858,1858,1858.0,1858.0,1858.0,parsed_ad_single
O114138,1851,1851,1851.0,1851.0,1851.0,parsed_ad_single
O40932,ca. 1884,1884,1884.0,1884.0,1884.0,parsed_ad_single
O41512,ca. 1867,1867,1867.0,1867.0,1867.0,parsed_ad_single
O40890,ca. 1850-1900,1850-1900,1850.0,1900.0,1875.0,parsed_ad_range
O40858,ca. 1850-1900,1850-1900,1850.0,1900.0,1875.0,parsed_ad_range
O128072,ca. 1901,1901,1901.0,1901.0,1901.0,parsed_ad_single
O40933,ca. 1884,1884,1884.0,1884.0,1884.0,parsed_ad_single
O128199,ca. 1850,1850,1850.0,1850.0,1850.0,parsed_ad_single
O40956,ca. 1892,1892,1892.0,1892.0,1892.0,parsed_ad_single
O128367,ca. 1894,1894,1894.0,1894.0,1894.0,parsed_ad_single
O5639,1925,1925,1925.0,1925.0,1925.0,parsed_ad_single
O2307,1933,1933,1933.0,1933.0,1933.0,parsed_ad_single
O91988,ca. 1653 - 1654,1653-1654,1653.0,1654.0,1654.0,parsed_ad_range
O143562,ca. 1950,1950,1950.0,1950.0,1950.0,parsed_ad_single
O134342,1870,1870,1870.0,1870.0,1870.0,parsed_ad_single
O136582,618-906,618-906,618.0,906.0,762.0,parsed_ad_range
O101847,1710-1720,1710-1720,1710.0,1720.0,1715.0,parsed_ad_range
O100469,ca. 1751-2,1751-2,1751.0,2.0,876.0,parsed_ad_range
O100195,1753-1754,1753-1754,1753.0,1754.0,1754.0,parsed_ad_range
O100194,1753-1754,1753-1754,1753.0,1754.0,1754.0,parsed_ad_range
O99405,ca. 1750,1750,1750.0,1750.0,1750.0,parsed_ad_single
O98978,ca. 1752,1752,1752.0,1752.0,1752.0,parsed_ad_single
O99395,ca. 1750-ca. 1755,1750-1755,1750.0,1755.0,1752.0,parsed_ad_range
O99396,ca. 1750-ca. 1755,1750-1755,1750.0,1755.0,1752.0,parsed_ad_range
O99876,1754-1755,1754-1755,1754.0,1755.0,1754.0,parsed_ad_range
O99967,1754-1755,1754-1755,1754.0,1755.0,1754.0,parsed_ad_range
O99397,ca. 1750-ca. 1755,1750-1755,1750.0,1755.0,1752.0,parsed_ad_range
O141091,ca. 1150,1150,1150.0,1150.0,1150.0,parsed_ad_single
O1427361,Dec. 1499,de 1499,,,,unparsed
O1126328,ca. 1840,1840,1840.0,1840.0,1840.0,parsed_ad_single
O70991,ca. 1740,1740,1740.0,1740.0,1740.0,parsed_ad_single
O128226,1852-1854,1852-1854,1852.0,1854.0,1853.0,parsed_ad_range
O40946,ca. 1904,1904,1904.0,1904.0,1904.0,parsed_ad_single
O128224,1852-1854,1852-1854,1852.0,1854.0,1853.0,parsed_ad_range
O41425,ca. 1850-1900,1850-1900,1850.0,1900.0,1875.0,parsed_ad_range
O128230,1852-1854,1852-1854,1852.0,1854.0,1853.0,parsed_ad_range
O128193,ca. 1854,1854,1854.0,1854.0,1854.0,parsed_ad_single
O128228,1852-1854,1852-1854,1852.0,1854.0,1853.0,parsed_ad_range
O40924,ca. 1902,1902,1902.0,1902.0,1902.0,parsed_ad_single
O41514,ca. 1872,1872,1872.0,1872.0,1872.0,parsed_ad_single
O41429,ca. 1885,1885,1885.0,1885.0,1885.0,parsed_ad_single
O128203,ca. 1850,1850,1850.0,1850.0,1850.0,parsed_ad_single
O41427,ca. 1885,1885,1885.0,1885.0,1885.0,parsed_ad_single
O128259,ca. 1873,1873,1873.0,1873.0,1873.0,parsed_ad_single
O41494,ca. 1874,1874,1874.0,1874.0,1874.0,parsed_ad_single
O40911,ca. 1890,1890,1890.0,1890.0,1890.0,parsed_ad_single
O134340,1870,1870,1870.0,1870.0,1870.0,parsed_ad_single
O333294,1738-1740,1738-1740,1738.0,1740.0,1739.0,parsed_ad_range
O341913,1685-1690,1685-1690,1685.0,1690.0,1688.0,parsed_ad_range
O81893,ca. 1120,1120,1120.0,1120.0,1120.0,parsed_ad_single
O77433,1848,1848,1848.0,1848.0,1848.0,parsed_ad_single
O3305,ca. 1994-5,1994-5,1994.0,5.0,1000.0,parsed_ad_range
O78468,1898,1898,1898.0,1898.0,1898.0,parsed_ad_single
O40938,ca. 1852-1854,1852-1854,1852.0,1854.0,1853.0,parsed_ad_range
O99362,ca. 1755-ca. 1765,1755-1765,1755.0,1765.0,1760.0,parsed_ad_range
O1769388,2023,2023,2023.0,2023.0,2023.0,parsed_ad_single
O136610,6th century - 7th century,6th c-7th c,501.0,700.0,600.0,parsed_century_range
O24995,late 10th century-early 11th century,10th c-11th c,901.0,1100.0,1000.0,parsed_century_range
O8905,1959,1959,1959.0,1959.0,1959.0,parsed_ad_single
O1483718,2018,2018,2018.0,2018.0,2018.0,parsed_ad_single
O123600,ca. 1765-1775,1765-1775,1765.0,1775.0,1770.0,parsed_ad_range
O152966,1525-1530,1525-1530,1525.0,1530.0,1528.0,parsed_ad_range
O97089,ca. 1600,1600,1600.0,1600.0,1600.0,parsed_ad_single
O100561,ca. 1725,1725,1725.0,1725.0,1725.0,parsed_ad_single
O128638,ca. 630,630,630.0,630.0,630.0,parsed_ad_single
O107432,1140-1150,1140-1150,1140.0,1150.0,1145.0,parsed_ad_range
O102658,1611,1611,1611.0,1611.0,1611.0,parsed_ad_single
O129572,1590-1610,1590-1610,1590.0,1610.0,1600.0,parsed_ad_range
O127769,1542,1542,1542.0,1542.0,1542.0,parsed_ad_single
O136689,1575-1600,1575-1600,1575.0,1600.0,1588.0,parsed_ad_range
O93938,ca. 1692-1700,1692-1700,1692.0,1700.0,1696.0,parsed_ad_range
O72865,ca. 1518-1522,1518-1522,1518.0,1522.0,1520.0,parsed_ad_range
O41001,1403-1424,1403-1424,1403.0,1424.0,1414.0,parsed_ad_range
O41003,1403-1424,1403-1424,1403.0,1424.0,1414.0,parsed_ad_range
O40813,1403-1424,1403-1424,1403.0,1424.0,1414.0,parsed_ad_range
O40804,late 13th century-early 14th century,13th c-14th c,1201.0,1400.0,1300.0,parsed_century_range
O40698,1479-1482,1479-1482,1479.0,1482.0,1480.0,parsed_ad_range
O83194,1869,1869,1869.0,1869.0,1869.0,parsed_ad_single
O83195,1901,1901,1901.0,1901.0,1901.0,parsed_ad_single
O83184,ca. 1480-ca. 1500,1480-1500,1480.0,1500.0,1490.0,parsed_ad_range
O102810,1519,1519,1519.0,1519.0,1519.0,parsed_ad_single
O102627,1602,1602,1602.0,1602.0,1602.0,parsed_ad_single
O77783,1740,1740,1740.0,1740.0,1740.0,parsed_ad_single
O65291,4th century,4th c,301.0,400.0,350.0,parsed_century_single
O313198,1645,1645,1645.0,1645.0,1645.0,parsed_ad_single
O312194,ca.1480-1500,1480-1500,1480.0,1500.0,1490.0,parsed_ad_range
O313543,ca.1495,1495,1495.0,1495.0,1495.0,parsed_ad_single
O313529,ca. 1479,1479,1479.0,1479.0,1479.0,parsed_ad_single
O12548,second half of the 15th century,second half of the 15th c,1401.0,1500.0,1450.0,parsed_century_single
O12528,1472,1472,1472.0,1472.0,1472.0,parsed_ad_single
O12501,1454-1457,1454-1457,1454.0,1457.0,1456.0,parsed_ad_range
O312257,1611,1611,1611.0,1611.0,1611.0,parsed_ad_single
O312072,ca. 1700,1700,1700.0,1700.0,1700.0,parsed_ad_single
O158399,ca. 1480-1500,1480-1500,1480.0,1500.0,1490.0,parsed_ad_range
O106882,ca. 106 AD,106ad,,,,unparsed
O198523,1453 to 1455,1453 to 1455,,,,unparsed
O127968,1491-1497,1491-1497,1491.0,1497.0,1494.0,parsed_ad_range
O151907,ca. 1550,1550,1550.0,1550.0,1550.0,parsed_ad_single
O93638,ca. 1500-1550,1500-1550,1500.0,1550.0,1525.0,parsed_ad_range
O94330,ca. 1130,1130,1130.0,1130.0,1130.0,parsed_ad_single
O111180,ca. 0004-0037,0004-0037,4.0,37.0,20.0,parsed_ad_range
O129087,first half of 16th century,first half of 16th c,1501.0,1600.0,1550.0,parsed_century_single
O164186,ca. 1630-1650,1630-1650,1630.0,1650.0,1640.0,parsed_ad_range
O121364,1541-1542,1541-1542,1541.0,1542.0,1542.0,parsed_ad_range
O119019,81 AD,81ad,,,,unparsed
O93560,1445,1445,1445.0,1445.0,1445.0,parsed_ad_single
O239142,1552,1552,1552.0,1552.0,1552.0,parsed_ad_single
O12485,1453-1460,1453-1460,1453.0,1460.0,1456.0,parsed_ad_range
O75324,ca. 1761,1761,1761.0,1761.0,1761.0,parsed_ad_single
O85845,ca. 1545-1550,1545-1550,1545.0,1550.0,1548.0,parsed_ad_range
O16094,1580-1640,1580-1640,1580.0,1640.0,1610.0,parsed_ad_range
O93912,ca. 1871,1871,1871.0,1871.0,1871.0,parsed_ad_single
O312074,ca. 1600,1600,1600.0,1600.0,1600.0,parsed_ad_single
O14781,mid sixteenth century,mid sixteenth c,,,,unparsed_century
O163674,ca. 1480,1480,1480.0,1480.0,1480.0,parsed_ad_single
O248579,1560,1560,1560.0,1560.0,1560.0,parsed_ad_single
O41451,1515-1522,1515-1522,1515.0,1522.0,1518.0,parsed_ad_range
O166401,1530-1550,1530-1550,1530.0,1550.0,1540.0,parsed_ad_range
O130887,ca. 1515-1520,1515-1520,1515.0,1520.0,1518.0,parsed_ad_range
O14525,206 BC- 220 AD,206bc-220ad,-20600.0,22000.0,700.0,parsed_century_range
O308901,ca. 1615-1620,1615-1620,1615.0,1620.0,1618.0,parsed_ad_range
O84212,late 10th century to early 11th century,10th c to 11th c,901.0,1000.0,950.0,parsed_century_single
O72949,ca. 1320,1320,1320.0,1320.0,1320.0,parsed_ad_single
O159063,ca. 1480,1480,1480.0,1480.0,1480.0,parsed_ad_single
O71882,ca. 1500,1500,1500.0,1500.0,1500.0,parsed_ad_single
O91889,ca. 1640,1640,1640.0,1640.0,1640.0,parsed_ad_single
O70463,second half of 10th century,second half of 10th c,901.0,1000.0,950.0,parsed_century_single
O14782,ca.1525-1542,1525-1542,1525.0,1542.0,1534.0,parsed_ad_range
O70110,1499-1505,1499-1505,1499.0,1505.0,1502.0,parsed_ad_range
O153717,16th century,16th c,1501.0,1600.0,1550.0,parsed_century_single
O65319,2nd century-4th century,2nd c-4th c,101.0,400.0,250.0,parsed_century_range
O92588,second quarter of the 11th century,second quarter of the 11th c,1001.0,1100.0,1050.0,parsed_century_single
O24824,16th century,16th c,1501.0,1600.0,1550.0,parsed_century_single
O65289,ca. 200,200,200.0,200.0,200.0,parsed_ad_single
O65484,3rd century,3rd c,201.0,300.0,250.0,parsed_century_single
O92557,ca. 1520-1530,1520-1530,1520.0,1530.0,1525.0,parsed_ad_range
O24818,14th century,14th c,1301.0,1400.0,1350.0,parsed_century_single
O16073,ca. 1617-1618,1617-1618,1617.0,1618.0,1618.0,parsed_ad_range
O128358,12th century,12th c,1101.0,1200.0,1150.0,parsed_century_single
O93891,1425-1450,1425-1450,1425.0,1450.0,1438.0,parsed_ad_range
O95560,1858-1859,1858-1859,1858.0,1859.0,1858.0,parsed_ad_range
O167198,ca. 1320,1320,1320.0,1320.0,1320.0,parsed_ad_single
O166137,ca. 1050,1050,1050.0,1050.0,1050.0,parsed_ad_single
O16290,ca. 1320,1320,1320.0,1320.0,1320.0,parsed_ad_single
O1499206,ca. 1475-1490,1475-1490,1475.0,1490.0,1482.0,parsed_ad_range
O69569,ca. 1470-1475,1470-1475,1470.0,1475.0,1472.0,parsed_ad_range
O92636,late 10th century to early 11th century,10th c to 11th c,901.0,1000.0,950.0,parsed_century_single
O111551,ca. 900-1000,900-1000,900.0,1000.0,950.0,parsed_ad_range
O93850,980-981,980-981,980.0,981.0,980.0,parsed_ad_range
O159250,ca. 1460,1460,1460.0,1460.0,1460.0,parsed_ad_single
O40996,1403-1424,1403-1424,1403.0,1424.0,1414.0,parsed_ad_range
O40757,1425-1438,1425-1438,1425.0,1438.0,1432.0,parsed_ad_range
O17215,1350-1375,1350-1375,1350.0,1375.0,1362.0,parsed_ad_range
O40749,ca. 1486-1488,1486-1488,1486.0,1488.0,1487.0,parsed_ad_range
O130070,1100-1200,1100-1200,1100.0,1200.0,1150.0,parsed_ad_range
O119191,ca. 1175-1200,1175-1200,1175.0,1200.0,1188.0,parsed_ad_range
O92708,ca. 800,800,800.0,800.0,800.0,parsed_ad_single
O12539,early 16th century,16th c,1501.0,1600.0,1550.0,parsed_century_single
O12531,1450s,1450s,1450.0,1459.0,1454.0,parsed_decade_single
O12540,1527-1535,1527-1535,1527.0,1535.0,1531.0,parsed_ad_range
O93566,ca. 1438-1443,1438-1443,1438.0,1443.0,1440.0,parsed_ad_range
O77653,1660-1680,1660-1680,1660.0,1680.0,1670.0,parsed_ad_range
O129192,after 1525,1525,1525.0,1525.0,1525.0,parsed_ad_single
O12524,Second half 15th century,second half 15th c,1401.0,1500.0,1450.0,parsed_century_single
O12538,third quarter of the 15th century,third quarter of the 15th c,1401.0,1500.0,1450.0,parsed_century_single
O12530,third quarter of the 15th century,third quarter of the 15th c,1401.0,1500.0,1450.0,parsed_century_single
O35023,ca. 1890,1890,1890.0,1890.0,1890.0,parsed_ad_single
O1406775,2016,2016,2016.0,2016.0,2016.0,parsed_ad_single
O145097,1993,1993,1993.0,1993.0,1993.0,parsed_ad_single
O118152,ca. 1870,1870,1870.0,1870.0,1870.0,parsed_ad_single
O99399,1754,1754,1754.0,1754.0,1754.0,parsed_ad_single
O156995,about 1450,1450,1450.0,1450.0,1450.0,parsed_ad_single
O99691,ca. 1750,1750,1750.0,1750.0,1750.0,parsed_ad_single
O123599,ca. 1765-1775,1765-1775,1765.0,1775.0,1770.0,parsed_ad_range
O70515,early 17th century,17th c,1601.0,1700.0,1650.0,parsed_century_single
O5301,1925-1930,1925-1930,1925.0,1930.0,1928.0,parsed_ad_range
O1294740,2011,2011,2011.0,2011.0,2011.0,parsed_ad_single
O6316,October 1929,october 1929,192801.0,192900.0,192850.0,parsed_century_single
O118490,probably after 1632,1632,1632.0,1632.0,1632.0,parsed_ad_single
O100445,1758-1766,1758-1766,1758.0,1766.0,1762.0,parsed_ad_range
O99413,1758-1766,1758-1766,1758.0,1766.0,1762.0,parsed_ad_range
O152935,1525-1530,1525-1530,1525.0,1530.0,1528.0,parsed_ad_range
O104046,1792-1793,1792-1793,1792.0,1793.0,1792.0,parsed_ad_range
O100055,ca. 1756,1756,1756.0,1756.0,1756.0,parsed_ad_single
O145200,1987-1988,1987-1988,1987.0,1988.0,1988.0,parsed_ad_range
O1784104,2024,2024,2024.0,2024.0,2024.0,parsed_ad_single
O124203,ca. 1810,1810,1810.0,1810.0,1810.0,parsed_ad_single
O78430,1635,1635,1635.0,1635.0,1635.0,parsed_ad_single
O129251,1467-1470,1467-1470,1467.0,1470.0,1468.0,parsed_ad_range
O100382,ca. 1749-1750,1749-1750,1749.0,1750.0,1750.0,parsed_ad_range
O377004,1600-1625,1600-1625,1600.0,1625.0,1612.0,parsed_ad_range
O130412,ca. 1465,1465,1465.0,1465.0,1465.0,parsed_ad_single
O175881,1992,1992,1992.0,1992.0,1992.0,parsed_ad_single
O1323186,1736,1736,1736.0,1736.0,1736.0,parsed_ad_single
O92937,1665,1665,1665.0,1665.0,1665.0,parsed_ad_single
O333125,ca. 1791-1795,1791-1795,1791.0,1795.0,1793.0,parsed_ad_range
O100126,1754,1754,1754.0,1754.0,1754.0,parsed_ad_single
O233193,1780,1780,1780.0,1780.0,1780.0,parsed_ad_single
O99211,ca. 1753-1754,1753-1754,1753.0,1754.0,1754.0,parsed_ad_range
O77742,1660,1660,1660.0,1660.0,1660.0,parsed_ad_single
O297551,1542,1542,1542.0,1542.0,1542.0,parsed_ad_single
O349945,1650-1675,1650-1675,1650.0,1675.0,1662.0,parsed_ad_range
O349944,ca. 1650 - ca. 1675,1650-1675,1650.0,1675.0,1662.0,parsed_ad_range
O349943,1650-1675,1650-1675,1650.0,1675.0,1662.0,parsed_ad_range
O349942,1650-75,1650-75,1650.0,75.0,862.0,parsed_ad_range
O349941,1650-75,1650-75,1650.0,75.0,862.0,parsed_ad_range
O349940,1650-75,1650-75,1650.0,75.0,862.0,parsed_ad_range
O349939,1650-1675,1650-1675,1650.0,1675.0,1662.0,parsed_ad_range
O349938,1650-1675,1650-1675,1650.0,1675.0,1662.0,parsed_ad_range
O349937,1650-75,1650-75,1650.0,75.0,862.0,parsed_ad_range
O349476,1610,1610,1610.0,1610.0,1610.0,parsed_ad_single
O130040,ca. 1000-1050,1000-1050,1000.0,1050.0,1025.0,parsed_ad_range
O313784,ca.1600,1600,1600.0,1600.0,1600.0,parsed_ad_single
O313551,ca. 1490,1490,1490.0,1490.0,1490.0,parsed_ad_single
O3498,1987,1987,1987.0,1987.0,1987.0,parsed_ad_single
O96282,ca. 1500-1550,1500-1550,1500.0,1550.0,1525.0,parsed_ad_range
O41447,1497-1499,1497-1499,1497.0,1499.0,1498.0,parsed_ad_range
O41433,1525,1525,1525.0,1525.0,1525.0,parsed_ad_single
O131032,5th Century - 7th Century,5th c-7th c,401.0,700.0,550.0,parsed_century_range
O119054,164-169 AD,164-169ad,,,,unparsed
O128146,5th Century - 7th Century,5th c-7th c,401.0,700.0,550.0,parsed_century_range
O128111,1525,1525,1525.0,1525.0,1525.0,parsed_ad_single
O127973,1416-1434,1416-1434,1416.0,1434.0,1425.0,parsed_ad_range
O127935,1527,1527,1527.0,1527.0,1527.0,parsed_ad_single
O127772,ca. 1545,1545,1545.0,1545.0,1545.0,parsed_ad_single
O83617,ca. 1913-1914,1913-1914,1913.0,1914.0,1914.0,parsed_ad_range
O83198,19th century,19th c,1801.0,1900.0,1850.0,parsed_century_single
O138028,ca.1700,1700,1700.0,1700.0,1700.0,parsed_ad_single
O102699,1629,1629,1629.0,1629.0,1629.0,parsed_ad_single
O12541,1534,1534,1534.0,1534.0,1534.0,parsed_ad_single
O12521,1481,1481,1481.0,1481.0,1481.0,parsed_ad_single
O12520,ca.1420,1420,1420.0,1420.0,1420.0,parsed_ad_single
O12511,ca. 1473-80,1473-80,1473.0,80.0,776.0,parsed_ad_range
O94286,1537,1537,1537.0,1537.0,1537.0,parsed_ad_single
O94128,1521,1521,1521.0,1521.0,1521.0,parsed_ad_single
O98443,ca. 1480-1490,1480-1490,1480.0,1490.0,1485.0,parsed_ad_range
O96290,ca. 1490 - ca. 1530,1490-1530,1490.0,1530.0,1510.0,parsed_ad_range
O111249,1698,1698,1698.0,1698.0,1698.0,parsed_ad_single
O92573,1449,1449,1449.0,1449.0,1449.0,parsed_ad_single
O71504,ca. 1497,1497,1497.0,1497.0,1497.0,parsed_ad_single
O69595,ca. 1507-1510,1507-1510,1507.0,1510.0,1508.0,parsed_ad_range
O248538,ca. 1505-1506,1505-1506,1505.0,1506.0,1506.0,parsed_ad_range
O88285,ca. 860,860,860.0,860.0,860.0,parsed_ad_single
O71502,ca. 1497,1497,1497.0,1497.0,1497.0,parsed_ad_single
O128633,140-144 AD,140-144ad,,,,unparsed
O71510,ca. 1497,1497,1497.0,1497.0,1497.0,parsed_ad_single
O15438,1843,1843,1843.0,1843.0,1843.0,parsed_ad_single
O107430,ca. 1150,1150,1150.0,1150.0,1150.0,parsed_ad_single
O83187,ca. 1449 - ca. 1474,1449-1474,1449.0,1474.0,1462.0,parsed_ad_range
O122479,112-114 AD,112-114ad,,,,unparsed
O119150,221 AD,221ad,,,,unparsed
O72850,12th century,12th c,1101.0,1200.0,1150.0,parsed_century_single
O90683,206 BC-8 AD,206bc-8ad,-20600.0,800.0,-9900.0,parsed_century_range
O40973,Dated 1338,1338,1338.0,1338.0,1338.0,parsed_ad_single
O129592,second half of 11th century,second half of 11th c,1001.0,1100.0,1050.0,parsed_century_single
O102732,ca. 1540,1540,1540.0,1540.0,1540.0,parsed_ad_single
O166374,ca. 1510-1520,1510-1520,1510.0,1520.0,1515.0,parsed_ad_range
O88297,ca. 1180,1180,1180.0,1180.0,1180.0,parsed_ad_single
O128637,140-143 AD,140-143ad,,,,unparsed
O77741,1653,1653,1653.0,1653.0,1653.0,parsed_ad_single
O77377,1590-1600,1590-1600,1590.0,1600.0,1595.0,parsed_ad_range
O179271,late 15th century to early 16th century,15th c to 16th c,1401.0,1500.0,1450.0,parsed_century_single
O151905,1721,1721,1721.0,1721.0,1721.0,parsed_ad_single
O378291,1783-1785,1783-1785,1783.0,1785.0,1784.0,parsed_ad_range
O90891,ca. 800,800,800.0,800.0,800.0,parsed_ad_single
O348992,19th century,19th c,1801.0,1900.0,1850.0,parsed_century_single
O312256,1624,1624,1624.0,1624.0,1624.0,parsed_ad_single
O301546,1995,1995,1995.0,1995.0,1995.0,parsed_ad_single
O311962,ca. 1500 - ca. 1525,1500-1525,1500.0,1525.0,1512.0,parsed_ad_range
O113554,ca. 810,810,810.0,810.0,810.0,parsed_ad_single
O107381,ca. 1520,1520,1520.0,1520.0,1520.0,parsed_ad_single
O70797,ca. 1500-1520,1500-1520,1500.0,1520.0,1510.0,parsed_ad_range
O12535,1482-1500,1482-1500,1482.0,1500.0,1491.0,parsed_ad_range
O61500,1870-1874,1870-1874,1870.0,1874.0,1872.0,parsed_ad_range
O40945,1865,1865,1865.0,1865.0,1865.0,parsed_ad_single
O165107,ca. 1130-1150,1130-1150,1130.0,1150.0,1140.0,parsed_ad_range
O57777,1850-1870,1850-1870,1850.0,1870.0,1860.0,parsed_ad_range
O134080,1480-1481,1480-1481,1480.0,1481.0,1480.0,parsed_ad_range
